userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-04-26 13:13:16,Lowongan kerja tipu2 semua...ala negara konoha,lowong kerja tipu2 semuaala negara konoha,negatif,positif,negatif
Pengguna Google,2024-04-26 13:10:08,Good,good,positif,positif,positif
Pengguna Google,2024-04-26 12:25:29,Tutup saja lah aplikasi ini. Percuma sudah melamar gak ada. 1 pun. Yang terpangil trus. Ngebung pemberitahuan nya 1 hari sesudah ada email masuk. Baru muncul. Perusahaan kan kira kita yang gak mau bales. Padahal pihak jobstreet nya yang. Ngebung,tutup aplikasi lamar gak 1 terpangil trus ngebung pemberitahuan nya 1 email masuk muncul usaha gak bales jobstreet nya ngebung,negatif,negatif,negatif
Pengguna Google,2024-04-26 12:05:54,Salah satu portal informasi pencari pekerjaan yang baik. Info nya selalu up date dan mudah utk di lamar sesuai dan fungsi pekerjaan nya serta. Info feedback nya juga baik adanya,salah portal informasi cari kerja info nya up date mudah utk lamar sesuai fungsi kerja nya info feedback nya,positif,positif,positif
Pengguna Google,2024-04-26 11:05:05,"Dari 100 lamaran prosentase dibaca hanya 5 persen, selebihnya tidak ada update ditolak atau apapun sampai loker expired. Tambah fitur sembunyikan atau hapus loker jika loker tersebut sudah dibaca dan tidak sesuai jadi ga muncul terus saat pencarian.",100 lamar prosentase baca 5 persen lebih update tolak apa loker expired fitur sembunyi hapus loker loker baca sesuai ga muncul cari,negatif,negatif,negatif
Pengguna Google,2024-04-26 10:55:59,Mempermudah mendapatkan informasi lowongan pekerjaan. Terima kasih,mudah informasi lowong kerja terima kasih,positif,positif,positif
Pengguna Google,2024-04-25 19:42:38,Banyak loker penipuan,loker tipu,negatif,negatif,negatif
Pengguna Google,2024-04-25 16:53:16,alah lokernya basi smuaa kadaluarsa smua ditutup smuaa,alah lokernya basi smuaa kadaluarsa smua tutup smuaa,negatif,negatif,negatif
Pengguna Google,2024-04-25 15:43:58,"berkat aplikasi ini. bisa dapat kerja dimana mana. yang paling tidak suka. masih perusahaan yang tidak jelas dengan iming iming kerja, tapi perusahaan tidak benar. masih bisa masuk diaplikasi ini. mohon untuk di sortir perusahaan yang tidak benar. terima kasih admin.",berkat aplikasi kerja mana suka usaha iming iming kerja usaha masuk aplikasi mohon sortir usaha terima kasih admin,positif,positif,positif
Pengguna Google,2024-04-25 14:08:18,"Blm prnh dpt kerja dari sini. Perusahaan cuma liat CV aja, bahkan ada yg ga diliat sama sekali",blm prnh dpt kerja usaha liat cv aja yg ga liat,negatif,negatif,negatif
Pengguna Google,2024-04-25 11:00:15,Jobstreet makin profesional memperbaiki program.,jobstreet profesional baik program,positif,positif,positif
Pengguna Google,2024-04-25 01:47:45,Kenapa ya Para penipu Loker Bisa Lolos masuk ke apk ini,ya tipu loker lolos masuk apk,negatif,negatif,negatif
Pengguna Google,2024-04-24 15:11:42,10 tahun lebih menggunakan jobstreet tidak satupun pernah ada panggilan. PHP tingkat tinggi....,10 jobstreet satu panggil php tingkat,negatif,negatif,negatif
Pengguna Google,2024-04-24 09:27:35,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-04-24 06:41:38,"Sudah sedikit bagusan, tapi tiba² ada pembaharuan baru. Eh.. Bukannya tambah bagus malah tambah ancur. Lokernya gk bisa ter update. Hingga loker² lama muncul semua.",bagus baharu eh bagus ancur lokernya gk ter update loker muncul,negatif,negatif,negatif
Pengguna Google,2024-04-24 05:53:51,Good,good,positif,positif,positif
Pengguna Google,2024-04-24 01:18:11,"Sangat membantu untuk orang yg kurang informasih lowongan kerja, lebih lengkap lagi buat job street untuk daerah lokernya trmksh",bantu orang yg informasih lowong kerja lengkap job street daerah lokernya trmksh,positif,positif,positif
Pengguna Google,2024-04-23 22:05:58,"Ngirim lamaran di sini udah puluhan satu pun ga ada yg nyangkut..beda sama aplikasi kitalulus,ngirim lamaran langsung ada respon dari HRD,udh berapa kali panggilan interview..udh jelek skarnag jobstreet,ga kaya dulu...mungkin udah males2an ngurus situsnya",ngirim lamar udah puluh ga yg nyangkutbeda aplikasi kitalulusngirim lamar langsung respon hrdudh kali panggil interviewudh jelek skarnag jobstreetga kaya dulumungkin udah males2an ngurus situs,negatif,negatif,negatif
Pengguna Google,2024-04-23 19:20:13,"Aplikasi lawak,,kebanyakan loker penipuan",aplikasi lawakkebanyakan loker tipu,negatif,negatif,negatif
Pengguna Google,2024-04-23 16:00:16,dear jobstreet kedepannya lebih di filter lagi masa skrg lowker nya banyak loker hoax penipuan sih kasian buat yg fresh graduate!! Kalo ga tau bahaya,dear jobstreet depan filter skrg lowker nya loker hoax tipu sih kasi yg fresh graduate kalo ga tau bahaya,negatif,negatif,negatif
Pengguna Google,2024-04-23 11:28:41,"Kemaren saya ada panggilan interview dijalan gunung sehari patokan pon bensin sheell atas menamakan PT. Multi guna logistik pas saya datang di suruh isi absen no HP sama tulis ibu kandang saya di suruh tunggu sebentar, gak lama saya, dipanggil ke lantai 2 di dalam kantor udah ada 4 orang yg lagi duduk saya langsung masuk diinterview gak disangka ternyata saya di suruh bayar sebesar 750 ribu maaf blm kerja udah disuruh bayar apakah ini yg dinamakan penipuan",kemaren panggil interview jalan gunung hari patok pon bensin sheell nama pt multi logistik pas suruh isi absen no hp tulis kandang suruh tunggu sebentar gak panggil lantai 2 kantor udah 4 orang yg duduk langsung masuk diinterview gak sangka suruh bayar 750 ribu maaf blm kerja udah suruh bayar yg nama tipu,negatif,negatif,negatif
Pengguna Google,2024-04-22 18:05:02,Makin ngaco aja nih aplikasi di tambah banyak lolos penipuan dengan modus lowongan kerja,ngaco aja nih aplikasi lolos tipu modus lowong kerja,negatif,negatif,negatif
Pengguna Google,2024-04-22 08:57:11,Kenapa tidak bisa login ke seek,login seek,negatif,negatif,negatif
Pengguna Google,2024-04-22 01:43:10,"Aku sangat kecewa sekali dg aplikasi ini tidak ada satupun undangan interview yang nyangkut , sekali dapat hanya undangan interview yang di lacak ternyata ruko ruko alias loker bodong ,di bandingkan dengan aplikasi atma lebih baik daripada joobstreet",kecewa dg aplikasi satu undang interview nyangkut undang interview lacak ruko ruko alias loker bodong banding aplikasi atma joobstreet,negatif,negatif,negatif
Pengguna Google,2024-04-22 01:08:04,Aplikasi ampas makin baru mlh gprnh ada panggilan lagi bagusan versi lawas slalu ada panggilan ini yg slh aplikasinya apa lokernya,aplikasi ampas mlh gprnh panggil bagus versi lawas slalu panggil yg slh aplikasi lokernya,negatif,negatif,negatif
Pengguna Google,2024-04-21 20:54:35,Ok,ok,positif,positif,positif
Pengguna Google,2024-04-21 13:02:43,Very good,very good,positif,positif,positif
Pengguna Google,2024-04-21 12:17:05,"lowongan yang di iklan gak jelas gimana sih cuma ber iklan saja gak lama hilang lagi , setelah itu muncul lagi iklan yang sama , kalau memang butuh kandidat jangan seperti itu konsisten lah 🤦",lowong iklan gak gimana sih ber iklan gak hilang muncul iklan butuh kandidat konsisten,negatif,negatif,negatif
Pengguna Google,2024-04-21 10:04:03,1. 1996 - 2002 bekerja di lapangan golf di Johor Bahru Malaysia sebagai supervisor irrigasi 2. 2003 - 2004 bekerja di lapangan golf Arraya malang 3. 2004 - 2008 bekerja di bali beach golf course. Sebagai supervisor 4. 2008 - 2023 bekerja di kaleang golf sumbawa sebagai penanggung jawab semua kegiatan yang ada di lapangan. Golf operasional dan course maintenance,1 1996 2002 lapang golf johor bahru malaysia supervisor irrigasi 2 2003 2004 lapang golf arraya malang 3 2004 2008 bal beach golf course supervisor 4 2008 2023 kaleang golf sumbawa tanggung giat lapang golf operasional course maintenance,positif,positif,positif
Pengguna Google,2024-04-21 09:14:56,"Trimakasih, 🙏",trimakasih,positif,positif,positif
Pengguna Google,2024-04-21 07:51:11,Saya mau nanya apa benar harus meferivikasi membayar 50.000 baru bisa menghubungi saya melaui imael atau WA apakah benar itu balas terimakasi,nanya meferivikasi bayar 50000 hubung melaui imael wa balas terimakasi,positif,positif,positif
Pengguna Google,2024-04-20 11:32:05,Mantap membantu bwngt yang membutuhkan pekerjaan..,mantap bantu bwngt butuh kerja,positif,positif,positif
Pengguna Google,2024-04-20 09:35:38,Project coordinator Pulp & paper project,project coordinator pulp paper project,positif,positif,positif
Pengguna Google,2024-04-20 07:58:06,"Gak bisa login selalu di alihkan ke chrome, padahal udah benar user dan passwordnya dan gak support juga di android versi 10. Mohon di update kembali agar bisa berjalan di android versi 10",gak login alih chrome udah user passwordnya gak support android versi 10 mohon update jalan android versi 10,negatif,negatif,negatif
Pengguna Google,2024-04-20 04:57:37,Lumayan,lumayan,positif,positif,positif
Pengguna Google,2024-04-20 00:27:22,"Aplikasi tidak bisa filter lokasi tempat kerja. Contoh cari kerja di Cibinong, yang muncul malah lokasi yang lain. Aneh",aplikasi filter lokasi kerja contoh cari kerja cibinong muncul lokasi aneh,negatif,negatif,negatif
Pengguna Google,2024-04-19 16:55:53,aplikasinya bagus,aplikasi bagus,positif,positif,positif
Pengguna Google,2024-04-19 14:29:20,Good,good,positif,positif,positif
Pengguna Google,2024-04-19 14:15:59,sangat membantu untuk cari kerja sesuai keinginan,bantu cari kerja sesuai,positif,positif,positif
Pengguna Google,2024-04-19 10:09:01,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-04-19 10:01:58,Sangat membantu untuk mencari pekerjaan sesuai dgn pengalaman,bantu cari kerja sesuai dgn alam,positif,positif,positif
Pengguna Google,2024-04-19 05:26:47,Mantul,mantul,positif,positif,positif
Pengguna Google,2024-04-18 21:32:30,"Sebenarnya udh pas, cuma waktu isi email ada huruf yg terlewat, nah masalahnya gabisa diubah sampe sekarang. Tolong dong solusinya",udh pas isi email huruf yg lewat gabisa ubah sampe tolong solusi,positif,negatif,positif
Pengguna Google,2024-04-18 20:52:07,Aplikasi cari kerja yang sangat bisa diandalkan... Thanks jobstreet,aplikasi cari kerja andal thanks jobstreet,positif,positif,positif
Pengguna Google,2024-04-18 16:28:42,Banyak penipuan ati²,tipu ati,negatif,negatif,negatif
Pengguna Google,2024-04-18 13:55:38,"Selama saya menggunakan aplikasi ini, saya tidak pernah mendapatkan pekerjaan satu pun, padahal saya sudah melamar 100 lebih lamaran keberbagai perusaaan, tp hasilnya selalu nol",aplikasi kerja lamar 100 lamar bagai perusaaan tp hasil nol,negatif,negatif,negatif
Pengguna Google,2024-04-18 12:21:11,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-04-18 11:39:06,Update terbaru kolom pencarian malah terjadi error,update baru kolom cari error,positif,negatif,negatif
Pengguna Google,2024-04-18 10:40:03,Aplikasi penipuan lowongan pekerjaan tidak akurat,aplikasi tipu lowong kerja akurat,negatif,positif,negatif
Pengguna Google,2024-04-17 21:16:21,Sangat membantu buat para pencari kerja,bantu cari kerja,positif,positif,positif
Pengguna Google,2024-04-17 14:21:28,top saya beberapa kali dpt pekerjaan dari sini,top kali dpt kerja,positif,positif,positif
Pengguna Google,2024-04-17 00:55:43,bagus baget aplikasi nya rekomendasi bgt.. bnyk info loker kerja.. tp aneh nya saya sudah hampir 2 thn mengirim lamaran di jobstreet tidak ada satu pun panggilan kerja . apa lagi diterima kerja. mohon maaf. yg salah saya apa yg iklanin loker kerja.apa aplikasinya .cuma ada pemberitahuan di lihat aja atauberakhir atau gk tutup.. semoga aplikasi ini lebih baik lagi ke depan nya amin,bagus baget aplikasi nya rekomendasi bgt bnyk info loker kerja tp aneh nya 2 thn kirim lamar jobstreet panggil kerja terima kerja mohon maaf yg salah yg iklanin loker kerjaapa aplikasi pemberitahuan lihat aja atauberakhir gk tutup moga aplikasi nya amin,positif,negatif,positif
Pengguna Google,2024-04-16 20:32:04,Terbaik,baik,positif,positif,positif
Pengguna Google,2024-04-16 13:50:04,"Data diri diperjual belikan oleh pihak jobstreet🤦🏻‍♂️ banyak banget spam telepon, wa, email. Mau scam dan spam.🤦🏻‍♂️ Hati2 sama pihak jobstret penjual.data pribadi anda, kok bisa bocor ke keluar apliaksi🤦🏻‍♂️",data jual belikan jobstreet banget spam telepon wa email scam spam hati2 jobstret penjualdata pribadi bocor apliaksi,negatif,negatif,negatif
Pengguna Google,2024-04-16 12:12:55,Najis aplikasi gk gunaa,najis aplikasi gk gunaa,negatif,negatif,negatif
Pengguna Google,2024-04-16 11:03:33,"Data saya kok bocor ya, banyak sekali nomor nomor yang tidak di kenal menghubungi saya. Katanya dari data base jobstreet. Terima kasih",data bocor ya nomor nomor kenal hubung data base jobstreet terima kasih,negatif,negatif,negatif
Pengguna Google,2024-04-16 10:18:23,Andalanku untuk mencari kerja Semoga bisa dapet kerja lagi yang sesui dengan keahlian saya,andal cari kerja moga dapet kerja sesui ahli,positif,positif,positif
Pengguna Google,2024-04-16 10:13:17,"Hilangkan fitur ""pengiklan anonim"" karna sangat beresiko penipuan lowongan kerja, karna kita tidak tau dari perusahaan apa, semoga di baca ya ulasan ku ini",hilang fitur iklan anonim karna resiko tipu lowong kerja karna tau usaha moga baca ya ulas ku,negatif,negatif,negatif
Pengguna Google,2024-04-16 09:59:38,Good,good,positif,positif,positif
Pengguna Google,2024-04-16 08:56:59,Good job,good job,positif,positif,positif
Pengguna Google,2024-04-16 00:25:18,banyak scammer lowongan kerja djancok,scammer lowong kerja djancok,positif,positif,positif
Pengguna Google,2024-04-15 21:34:09,"Kebanyakan bacelor digriiiii , S1,2,3 😩 lulusan SMK SEDERAJAT makin berat Setiap lowongan dilamar selalu dapat email lowongan udah tutup, kadaluarsa. Sebenarnya ini beneran menawarkan lowongan kerja atau hanya mengejar trafik web saja?",banyak bacelor digriiiii s123 lulus smk derajat berat lowong lamar email lowong udah tutup kadaluarsa beneran tawar lowong kerja kejar trafik web,negatif,negatif,negatif
Pengguna Google,2024-04-15 19:12:21,Emang data pendaftar bisa bocor ya min. Kenapa ada penipu yang menghubungi saya. Dan minta minta transfer uang.,emang data daftar bocor ya min tipu hubung transfer uang,negatif,negatif,negatif
Pengguna Google,2024-04-15 14:54:18,"Loker di dalam nya memang banyak tpi loker penipu banyak orang yg sdh tertipu, habis berjuta2",loker nya tpi loker tipu orang yg sdh tipu habis berjuta2,negatif,negatif,negatif
Pengguna Google,2024-04-15 12:27:09,"Please make location filter like JobsDB indonesia, separate the location of Jakarta Raya into West, East, North, South, and Central Jakarta, and Tangerang into Tangerang, south Tangerang, and Tangerang Regency.",please make location filter like jobsdb indonesia separate the location of jakarta raya into west east north south and central jakarta and tangerang into tangerang south tangerang and tangerang regency,negatif,negatif,negatif
Pengguna Google,2024-04-15 11:58:59,Lebih simple versi yang lama..pencarian loker nya ga sesuai yg di cari,simple versi lamapencarian loker nya ga sesuai yg cari,positif,positif,positif
Pengguna Google,2024-04-15 10:15:54,"Entah udah berapa puluh kali melamar, Tidak masalah kalau ada pemberitahuan di tolak atau tidak sesuai, sudah berminggu-minggu sampai lowongan expired ga ada perkembangan apapun.",udah puluh kali lamar pemberitahuan tolak sesuai bermingguminggu lowong expired ga kembang apa,negatif,negatif,negatif
Pengguna Google,2024-04-14 20:18:05,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-04-14 11:23:50,Baik,,positif,positif,positif
Pengguna Google,2024-04-14 09:10:07,Saya sering di telpon2 sama di chat2 pakai nomor yg tidak dikenal pakai nama jobstreet.. Apakah itu penipuan? Kenapa nomor telepon saya bisa bocor?,telpon2 chat2 pakai nomor yg kenal pakai nama jobstreet tipu nomor telepon bocor,negatif,negatif,negatif
Pengguna Google,2024-04-14 08:58:39,Aplikasi yang membantu bagi pencari kerja sangat sangat membantu,aplikasi bantu cari kerja bantu,positif,positif,positif
Pengguna Google,2024-04-14 04:51:43,Belum membantu,bantu,positif,positif,positif
Pengguna Google,2024-04-14 00:53:41,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-04-13 23:58:45,Goood,goood,positif,positif,positif
Pengguna Google,2024-04-13 21:06:27,Membantu Saya Mendapat Pekerjaan,bantu kerja,positif,positif,positif
Pengguna Google,2024-04-13 16:28:50,Good,good,positif,positif,positif
Pengguna Google,2024-04-13 13:26:25,Trima kasih,trima kasih,negatif,positif,positif
Pengguna Google,2024-04-13 12:56:01,"Aplikasi cari rating doang ini , supaya di gajih playstore/google buka lowongan gak jelas lowongan bodong semua",aplikasi cari rating doang gajih playstoregoogle buka lowong gak lowong bodong,negatif,negatif,negatif
Pengguna Google,2024-04-13 12:13:54,Sudah usia diatas 40 tahun sulit cari kerja walau pengalaman managerial,usia atas 40 sulit cari kerja alam managerial,positif,positif,positif
Pengguna Google,2024-04-13 12:11:05,Sangat membantu dalam menyediakan informasi lamaran pekerjaan.,bantu sedia informasi lamar kerja,positif,positif,positif
Pengguna Google,2024-04-13 11:59:13,Ok,ok,positif,positif,positif
Pengguna Google,2024-04-12 22:19:00,"Sebenarnya ini aplikasi yang bagus dan sangat membantu, tapi setelah di update pencarian pekerjaanya malah tidak sesuai dengan filter yang sudah di atur",aplikasi bagus bantu update cari pekerjaanya sesuai filter atur,positif,positif,positif
Pengguna Google,2024-04-12 18:55:12,Sekarang jobsreet bnyk perusahaan bodong,jobsreet bnyk usaha bodong,negatif,negatif,negatif
Pengguna Google,2024-04-12 15:19:05,"lowongan kerjanya udah pada kadaluarsa ditambah banyak lowongan bodong, tolong pihak developer ini udah banyak sekali kejadian kayak gini, kedengarannya lebih baik lagi",lowong kerja udah kadaluarsa tambah lowong bodong tolong developer udah jadi kayak gin dengar,negatif,negatif,negatif
Pengguna Google,2024-04-12 09:20:40,"Terus Update, dan perbarui yang ada . Terima kasih",update baru terima kasih,positif,positif,positif
Pengguna Google,2024-04-12 08:26:55,Selalu dapat pekerjaan darisini,kerja darisini,positif,positif,positif
Pengguna Google,2024-04-12 00:48:26,Susah bngt buat loginnya nyebelin,susah bngt loginnya nyebelin,negatif,negatif,negatif
Pengguna Google,2024-04-11 16:27:37,Good,good,positif,positif,positif
Pengguna Google,2024-04-11 07:00:08,Apk jelek gw kira bisa main gta v,apk jelek gw main gta v,negatif,negatif,negatif
Pengguna Google,2024-04-10 22:36:39,Saya upload lewat jobstreet dari 2018 sampai sekarang tdk pernah memdapatkan respon yg baik.,upload jobstreet 2018 tdk memdapatkan respon yg,negatif,negatif,negatif
Pengguna Google,2024-04-10 20:22:45,Lamar Ga pernah nyangkut heran gua juga apk apaa lagi ini,lamar ga nyangkut heran gua apk apaa,negatif,negatif,negatif
Pengguna Google,2024-04-10 08:57:25,"Hi Jobstreet, Sy tuh bingung dengan filter kalian baik Job scope/Role maupun salary, contoh : 1. Filter gaji diatas nominilal tertentu, masih ada yg nyangkut dibawah nominal yg kita set filternya. 2. Filter role supply chain, ada kerjaan IT yg masuk. Jadi filter kalian itu based on apa?",hi jobstreet sy tuh bingung filter job scoperole salary contoh 1 filter gaji atas nominilal yg nyangkut bawah nominal yg set filter 2 filter role supply chain kerja it yg masuk filter based on,positif,negatif,positif
Pengguna Google,2024-04-10 05:04:57,"Saya dapat bekerja dalam team dan individu, dapat mengoperasikan komputer, melakukan perapihan stok barang jadi di gudang, control stok, cek dan serah terima barang jadi cek barang yg akan dikirim dan loading barang. Cek kilo meter mobil dan membuat laporan kilo meter mobil",team individu operasi komputer perapihan stok barang gudang control stok cek serah terima barang cek barang yg kirim loading barang cek kilo meter mobil lapor kilo meter mobil,positif,positif,positif
Pengguna Google,2024-04-09 11:55:18,Tidak ada respon dr sekian ratus apply. Booth,respon dr sekian ratus apply booth,negatif,negatif,negatif
Pengguna Google,2024-04-09 09:22:37,"Buruk Buruk sangat Buruk, dua bulan install apk ini sama sekali belom pernah nemu lowongan yg jelas.",buruk buruk buruk install apk bom nemu lowong yg,negatif,negatif,negatif
Pengguna Google,2024-04-08 14:15:36,"Platfom pencari kerja yang bagus, banyak pilihan pekerjaan yang ditawarkan dan mudah dalam proses pengajuan lamarannya",platfom cari kerja bagus pilih kerja tawar mudah proses aju lamar,positif,positif,positif
Pengguna Google,2024-04-08 14:03:19,Kebanyakan via website gk jelas nge lamarnya,banyak via website gk nge lamar,negatif,negatif,negatif
Pengguna Google,2024-04-08 11:29:45,"Bagi perusahaan yg jalur masuknya lewat org dalam. Cuma PHP doang. Mnding jgn di unggah di jobstreet . Kasian yg lamar,",usaha yg jalur masuk org php doang mnding jgn unggah jobstreet kasi yg lamar,positif,negatif,positif
Pengguna Google,2024-04-07 21:34:33,"Setiap kali mau melamar kenapa selalu diarahkan ke chrome dan saat di chrome diarahkan untuk login ke aplikasi lain macam jora dan jobstreet express, ini aplikasi beneran isinya loker atau clickbait?",kali lamar arah chrome chrome arah login aplikasi jora jobstreet express aplikasi beneran isi loker clickbait,negatif,negatif,negatif
Pengguna Google,2024-04-07 15:02:43,Mantap jobstreet..semoga semakin membantu LG dalam mencari loker..amiin,mantap jobstreetsemoga bantu lg cari lokeramiin,positif,positif,positif
Pengguna Google,2024-04-07 11:57:35,Good aplikasi..,good aplikasi,positif,positif,positif
Pengguna Google,2024-04-06 19:19:05,Sering updete mulu,updete mulu,negatif,negatif,negatif
Pengguna Google,2024-04-06 00:20:42,"Banyak penipu nya, masa beda beda PT. HRD nya itu itu aja.",tipu nya beda beda pt hrd nya aja,negatif,negatif,negatif
Pengguna Google,2024-04-05 16:04:02,Taikkk,taikkk,negatif,negatif,negatif
Pengguna Google,2024-04-05 13:14:20,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-04-05 13:01:52,"ada yang menyalahgunakan aplikasi ini loh, penipuan mengatasnamakan aplikasi ini",menyalahgunakan aplikasi loh tipu mengatasnamakan aplikasi,negatif,negatif,negatif
Pengguna Google,2024-04-05 09:30:51,bangus banget apk ini sangat membantu dan ga bikin bingung/ribet.,bangus banget apk bantu ga bikin bingungribet,positif,positif,positif
Pengguna Google,2024-04-05 01:30:10,"Tolong lah aplikasi nya diperbaiki lagi niat orang cari kerja, Mala loker nya banyak penipuan seperti ini kecewa saya. Semoga yang lain berhati-hati lagi saat memilih loker kurang terpercaya dsni.",tolong aplikasi nya baik niat orang cari kerja mala loker nya tipu kecewa moga berhatihati pilih loker percaya dsni,negatif,negatif,negatif
Pengguna Google,2024-04-04 20:51:03,"Beberapa perusahaan tempat bernaung semuanya apply via jobstreet. Namun to be honest jobstreet versi tahun 2022 kebawah lebih nyaman digunakan krn fitur yg memang dibutuhkan oleh jobseeker (menurut sy) optimal, mulai dr info mengenai berkisar gaji yang diharapkan, jenis industri perusahaan, IPK, dsb yg menjadi salah satu poin penting dalam perekrutan",usaha naung apply via jobstreet to be honest jobstreet versi 2022 bawah nyaman krn fitur yg butuh jobseeker sy optimal dr info kisar gaji harap jenis industri usaha ipk dsb yg salah poin rekrut,positif,positif,positif
Pengguna Google,2024-04-04 20:30:01,Apk sangat membantu bgt buat cari kerjaan langsung dari HRD lowongan pekerjaan nya pokoknya thevest bgt,apk bantu bgt cari kerja langsung hrd lowong kerja nya pokok thevest bgt,positif,positif,positif
Pengguna Google,2024-04-04 19:47:32,Udah terkontaminasi banyak calo,udah kontaminasi calo,negatif,negatif,negatif
Pengguna Google,2024-04-04 13:32:39,"Sangat membantu pelamar kerja dan perusahaan yang membutuhkan karyawan baru. Tapi tetap hati hati.. kadang ada perusahaan yang palsu dan merespos dengan memberi email undangan test, dengan iming iming gaji dan fasilitas akomodasi test yang tidak wajar. Tapi ujung ujungnya minta kita yang bayar tiket pesawat dulu.",bantu lamar kerja usaha butuh karyawan hati hati kadang usaha palsu merespos email undang test iming iming gaji fasilitas akomodasi test wajar ujung ujung bayar tiket pesawat,positif,positif,positif
Pengguna Google,2024-04-04 11:41:41,Satu kata.. Good👍,good,positif,positif,positif
Pengguna Google,2024-04-04 05:32:16,Banyak info yang didapat untuk mencari lowongan pekerjaan ko,info cari lowong kerja ko,positif,positif,positif
Pengguna Google,2024-04-03 20:37:07,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-04-03 16:18:54,"Jobstret sekarang banyak penipuan, coba dong manajemen nya lebih selektif lagi untuk cek perusahaan yang mau pasang iklan, udah 3x saya dapet panggilan kerja penipuan lewat jobstreet, jgn kegiur duit tapi cek dulu perusahaan nya agar kami pengguna jobstreet gk ketipu",jobstret tipu coba manajemen nya selektif cek usaha pasang iklan udah 3x dapet panggil kerja tipu jobstreet jgn giur duit cek usaha nya guna jobstreet gk tipu,negatif,negatif,negatif
Pengguna Google,2024-04-03 12:21:08,Apply di apk ini belum pernah ada panggilan sama sekali... bener apa engga ini apk ? Udh 3 tahun coba apply lewat apk ini sama sekali belum juga ada jawaban...,apply apk panggil bener engga apk udh 3 coba apply apk,negatif,negatif,negatif
Pengguna Google,2024-04-03 08:26:57,Sangat membantu pencarian lowongan pekerjaan,bantu cari lowong kerja,positif,positif,positif
Pengguna Google,2024-04-03 07:10:12,Sangat membantu sekali dalam pencarian Kerja,bantu cari kerja,positif,positif,positif
Pengguna Google,2024-04-03 05:00:22,"Apk nya udh bagus, tpi kenapa log out sndri dan GX bisa masuk ke akun sya. Tolong diperbaharui lgi sistemnya",apk nya udh bagus tpi log out sndri gx masuk akun sya tolong baharu lgi sistem,positif,negatif,positif
Pengguna Google,2024-04-03 01:47:55,Good,good,positif,positif,positif
Pengguna Google,2024-04-02 22:36:37,👍🏻,,positif,positif,positif
Pengguna Google,2024-04-02 19:25:46,"lamar kerja di jobstreet dpt notif loker, hasilnya kalo ngga notif loker tutup ya ngga diproses, padahal profil dah lengkap dan cv selalu diperbarui, byk perusahan pasang loker tapi mereka ngga proses lamaran yg masuk, hrsnya jobstreet ngepush perusahaan yg buka loker buat update progress pelamar",lamar kerja jobstreet dpt notif loker hasil kalo ngga notif loker tutup ya ngga proses profil dah lengkap cv baru byk usah pasang loker ngga proses lamar yg masuk hrsnya jobstreet ngepush usaha yg buka loker update progress lamar,negatif,negatif,negatif
Pengguna Google,2024-04-02 18:41:44,Ada pt penipuan disini hehe jadi males pake joobstreet,pt tipu hehe males pake joobstreet,negatif,negatif,negatif
Pengguna Google,2024-04-02 10:07:19,"Tolong sama pihak jobstreet lebih selektif lagi kalo memposting loker karena banyak pabrik2 fiktif, di cari d google sama d google maps pabriknya tidak ada terus ada panggilan tapi tes nya di ruko-ruko takutnya itu penipuan, dan kasihan juga sama fresh graduate yang tidak tahu dan akhirnya kena tipu, mohon lebih selektif lagi kalo ngeshare lokernya demi keamanan kita bersama. Tolong lebih selektif lagi jangan sampe udah kejadian baru lapor, harusnya dari pihak developer lebih selektif lagi.",tolong jobstreet selektif kalo memposting loker pabrik2 fiktif cari d google d google maps pabrik panggil tes nya rukoruko takut tipu kasihan fresh graduate kena tipu mohon selektif kalo ngeshare lokernya aman tolong selektif sampe udah jadi lapor developer selektif,negatif,negatif,negatif
Pengguna Google,2024-04-02 01:14:48,PT.RADANA BHASKARA 4TH PT.CAKRAWALA CITRA MULTIFINANCE 2TH PT.KARUNIA ADI SANTOSA 2TH,ptradana bhaskara 4th ptcakrawala citra multifinance 2th ptkarunia adi santosa 2th,positif,positif,positif
Pengguna Google,2024-04-02 00:39:51,"Dari awal apply belum pernah dapat panggilan, jangan kan panggilan kadang lamaran blm dibaca tiba2 udh tutup karena status yg ga berubah, padahal ngelamar sesuai dgn pengalaman. Tp mgkn blik lg ke rezeki msng2. Sy share loker dr jobstreet bwt temen, dia lgsg di panggil. Di perusahaan yg sy apply juga. Padahal sama2 pengalaman di bidang yg sama. Entah deh kenapa",apply panggil panggil kadang lamar blm baca tiba2 udh tutup status yg ga ubah ngelamar sesuai dgn alam tp mgkn blik lg rezeki msng2 sy share loker dr jobstreet bwt temen lgsg panggil usaha yg sy apply sama2 alam bidang yg deh,negatif,negatif,negatif
Pengguna Google,2024-04-01 22:27:34,Mantab,mantab,positif,positif,positif
