userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM,Label SVM Average
Pengguna Google,2,2024-06-10 22:14:22,Susah bgt sign in,susah bgt sign in,susah bgt sign in,"['susah', 'bgt', 'sign', 'in']",susah bgt sign in,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-06-10 21:22:44,terima kasih jobstreet sangat membantu,terima kasih jobstreet sangat membantu,terima kasih jobstreet membantu,"['terima', 'kasih', 'jobstreet', 'membantu']",terima kasih jobstreet bantu,positif,positif,positif,positif
Pengguna Google,1,2024-06-10 19:35:13,"Aplikasi loker bangke,puluhan kirim lamaran,1 perusahaan pun nggak ada yg respon,hati2 gaes jng sampai data kalian dicuri",aplikasi loker bangkepuluhan kirim lamaran1 perusahaan pun nggak ada yg responhati2 gaes jng sampai data kalian dicuri,aplikasi loker bangkepuluhan kirim lamaran1 perusahaan nggak yg responhati2 gaes jng data dicuri,"['aplikasi', 'loker', 'bangkepuluhan', 'kirim', 'lamaran1', 'perusahaan', 'nggak', 'yg', 'responhati2', 'gaes', 'jng', 'data', 'dicuri']",aplikasi loker bangkepuluhan kirim lamaran1 usaha nggak yg responhati2 gaes jng data curi,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-06-10 11:26:05,"Visi dan Misi sebuah perusahaan didirikan adalah bertujuan : 1.Mengembangkan perusahaan sampai tiada batas dengan kerja keras di seluruh bahagian merupakan satu management terpadu. 2.Pencapaian didukung hasil maksimal dari laba hasil kerja perusahaan tampa bergantung dari pinjaman/kredit bank. 3.Didukung SDM yang trampil dan profesional. 4.Motto perusahaan yang mengharamkan KKN, Nepotisme, korupsi.",visi dan misi sebuah perusahaan didirikan adalah bertujuan  1mengembangkan perusahaan sampai tiada batas dengan kerja keras di seluruh bahagian merupakan satu management terpadu 2pencapaian didukung hasil maksimal dari laba hasil kerja perusahaan tampa bergantung dari pinjamankredit bank 3didukung sdm yang trampil dan profesional 4motto perusahaan yang mengharamkan kkn nepotisme korupsi,visi misi perusahaan didirikan bertujuan 1mengembangkan perusahaan tiada batas kerja keras bahagian management terpadu 2pencapaian didukung hasil maksimal laba hasil kerja perusahaan tampa bergantung pinjamankredit bank 3didukung sdm trampil profesional 4motto perusahaan mengharamkan kkn nepotisme korupsi,"['visi', 'misi', 'perusahaan', 'didirikan', 'bertujuan', '1mengembangkan', 'perusahaan', 'tiada', 'batas', 'kerja', 'keras', 'bahagian', 'management', 'terpadu', '2pencapaian', 'didukung', 'hasil', 'maksimal', 'laba', 'hasil', 'kerja', 'perusahaan', 'tampa', 'bergantung', 'pinjamankredit', 'bank', '3didukung', 'sdm', 'trampil', 'profesional', '4motto', 'perusahaan', 'mengharamkan', 'kkn', 'nepotisme', 'korupsi']",visi misi usaha diri tuju 1mengembangkan usaha tiada batas kerja keras bahagian management padu 2pencapaian dukung hasil maksimal laba hasil kerja usaha tampa gantung pinjamankredit bank 3didukung sdm trampil profesional 4motto usaha haram kkn nepotisme korupsi,positif,positif,positif,negatif
Pengguna Google,1,2024-06-10 10:33:03,"Saya sudah download jobstreet, namun tidak ada seekmax. Seekmax di bagian mana ya ?",saya sudah download jobstreet namun tidak ada seekmax seekmax di bagian mana ya ,download jobstreet seekmax seekmax ya,"['download', 'jobstreet', 'seekmax', 'seekmax', 'ya']",download jobstreet seekmax seekmax ya,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-09 22:44:42,Jadi banyak loker hoaxxxxx,jadi banyak loker hoaxxxxx,loker hoaxxxxx,"['loker', 'hoaxxxxx']",loker hoaxxxxx,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-09 16:30:42,Aplikasi yg sangat buruk jgn di download atau nyesal nanti banyak kali gitu yg gak masuk akal..,aplikasi yg sangat buruk jgn di download atau nyesal nanti banyak kali gitu yg gak masuk akal,aplikasi yg buruk jgn download nyesal kali gitu yg gak masuk akal,"['aplikasi', 'yg', 'buruk', 'jgn', 'download', 'nyesal', 'kali', 'gitu', 'yg', 'gak', 'masuk', 'akal']",aplikasi yg buruk jgn download nyesal kali gitu yg gak masuk akal,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-09 16:27:15,"Tidak bisa login, lebih nyaman sebelum pembaharuan, selalu eror login nya sekarang",tidak bisa login lebih nyaman sebelum pembaharuan selalu eror login nya sekarang,login nyaman pembaharuan eror login nya,"['login', 'nyaman', 'pembaharuan', 'eror', 'login', 'nya']",login nyaman baharu eror login nya,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-09 11:57:01,"TIDAK REKOMENDASI UNTUK PENCARIAN PEKERJAAN DI JOBSTREET, BANYAK PENIPUAN NYA 👎👎👎",tidak rekomendasi untuk pencarian pekerjaan di jobstreet banyak penipuan nya ,rekomendasi pencarian pekerjaan jobstreet penipuan nya,"['rekomendasi', 'pencarian', 'pekerjaan', 'jobstreet', 'penipuan', 'nya']",rekomendasi cari kerja jobstreet tipu nya,negatif,negatif,negatif,positif
Pengguna Google,1,2024-06-09 07:09:20,Tiap bangun tidur buka-buka JobStreet nyoba ngelamar ke sono ke sini eh malah kagak dapet,tiap bangun tidur bukabuka jobstreet nyoba ngelamar ke sono ke sini eh malah kagak dapet,bangun tidur bukabuka jobstreet nyoba ngelamar sono eh kagak dapet,"['bangun', 'tidur', 'bukabuka', 'jobstreet', 'nyoba', 'ngelamar', 'sono', 'eh', 'kagak', 'dapet']",bangun tidur bukabuka jobstreet nyoba ngelamar sono eh kagak dapet,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-07 21:38:18,Kenapa dah aplikasi ini setelah login dapat ada orang tidak di kenal seenak nya login ke FB ku ?,kenapa dah aplikasi ini setelah login dapat ada orang tidak di kenal seenak nya login ke fb ku ,dah aplikasi login orang kenal seenak nya login fb ku,"['dah', 'aplikasi', 'login', 'orang', 'kenal', 'seenak', 'nya', 'login', 'fb', 'ku']",dah aplikasi login orang kenal enak nya login fb ku,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-06-07 20:33:03,Like,like,like,['like'],like,positif,positif,positif,positif
Pengguna Google,4,2024-06-07 19:07:07,"Semoga aplikasi ini membantu dlm mendapat pekerjaan, Terimakasih",semoga aplikasi ini membantu dlm mendapat pekerjaan terimakasih,semoga aplikasi membantu dlm pekerjaan terimakasih,"['semoga', 'aplikasi', 'membantu', 'dlm', 'pekerjaan', 'terimakasih']",moga aplikasi bantu dlm kerja terimakasih,positif,positif,positif,positif
Pengguna Google,4,2024-06-07 17:26:58,Bermanfaat,bermanfaat,bermanfaat,['bermanfaat'],manfaat,positif,positif,positif,positif
Pengguna Google,5,2024-06-07 14:50:18,Lumayan bagus,lumayan bagus,lumayan bagus,"['lumayan', 'bagus']",lumayan bagus,positif,positif,positif,positif
Pengguna Google,5,2024-06-07 13:53:39,Good lah..,good lah,good,['good'],good,positif,positif,positif,positif
Pengguna Google,5,2024-06-06 22:27:49,"Tidak bisa di perbarui, kenapa ?",tidak bisa di perbarui kenapa ,perbarui,['perbarui'],baru,positif,negatif,negatif,negatif
Pengguna Google,5,2024-06-06 10:45:03,Sebagai Team leader,sebagai team leader,team leader,"['team', 'leader']",team leader,positif,positif,positif,positif
Pengguna Google,1,2024-06-05 18:31:20,"Lebih suka aplikasi yang sebelumnya, sekarang nomer telepon banyak di akses sama penipu. Tujuan cari kerja yang sulit sekali pakai aplikasi, malah dapatnya penipu yang ingin cari uang dari pencari kerja.",lebih suka aplikasi yang sebelumnya sekarang nomer telepon banyak di akses sama penipu tujuan cari kerja yang sulit sekali pakai aplikasi malah dapatnya penipu yang ingin cari uang dari pencari kerja,suka aplikasi nomer telepon akses penipu tujuan cari kerja sulit pakai aplikasi dapatnya penipu cari uang pencari kerja,"['suka', 'aplikasi', 'nomer', 'telepon', 'akses', 'penipu', 'tujuan', 'cari', 'kerja', 'sulit', 'pakai', 'aplikasi', 'dapatnya', 'penipu', 'cari', 'uang', 'pencari', 'kerja']",suka aplikasi nomer telepon akses tipu tuju cari kerja sulit pakai aplikasi dapat tipu cari uang cari kerja,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-06-05 18:09:30,"Terbaik, dengan aplikasi ini saya sudah mendapatkan pekerjaan walaupun penempatan diluar daerah tapi saya menikmati pekerjaan saya",terbaik dengan aplikasi ini saya sudah mendapatkan pekerjaan walaupun penempatan diluar daerah tapi saya menikmati pekerjaan saya,terbaik aplikasi pekerjaan penempatan diluar daerah menikmati pekerjaan,"['terbaik', 'aplikasi', 'pekerjaan', 'penempatan', 'diluar', 'daerah', 'menikmati', 'pekerjaan']",baik aplikasi kerja tempat luar daerah nikmat kerja,positif,positif,positif,positif
Pengguna Google,1,2024-06-05 10:05:09,Kebanyakan loker lama yg di post ulang jadi setiap minggu nya gak ada yg berubah cuma itu itu aja loker nya,kebanyakan loker lama yg di post ulang jadi setiap minggu nya gak ada yg berubah cuma itu itu aja loker nya,kebanyakan loker yg post ulang minggu nya gak yg berubah aja loker nya,"['kebanyakan', 'loker', 'yg', 'post', 'ulang', 'minggu', 'nya', 'gak', 'yg', 'berubah', 'aja', 'loker', 'nya']",banyak loker yg post ulang minggu nya gak yg ubah aja loker nya,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-06-05 01:45:01,ok,ok,ok,['ok'],ok,positif,positif,positif,positif
Pengguna Google,1,2024-06-04 20:27:44,"Gara"" aplikasi ini jadi banyak w.a masuk interview hoax,. Pas di cek di google nama PT nya ga ada, map nya cuma nunjukin area bukan nama gedung nya.",gara aplikasi ini jadi banyak wa masuk interview hoax pas di cek di google nama pt nya ga ada map nya cuma nunjukin area bukan nama gedung nya,gara aplikasi wa masuk interview hoax pas cek google nama pt nya ga map nya nunjukin area nama gedung nya,"['gara', 'aplikasi', 'wa', 'masuk', 'interview', 'hoax', 'pas', 'cek', 'google', 'nama', 'pt', 'nya', 'ga', 'map', 'nya', 'nunjukin', 'area', 'nama', 'gedung', 'nya']",gara aplikasi wa masuk interview hoax pas cek google nama pt nya ga map nya nunjukin area nama gedung nya,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-04 19:25:19,Kok aplikasi saya gak bisa di buka ya pending terus,kok aplikasi saya gak bisa di buka ya pending terus,aplikasi gak buka ya pending,"['aplikasi', 'gak', 'buka', 'ya', 'pending']",aplikasi gak buka ya pending,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-04 17:28:07,Gak bisa filter lowongan kerja berdasarkan usia,gak bisa filter lowongan kerja berdasarkan usia,gak filter lowongan kerja berdasarkan usia,"['gak', 'filter', 'lowongan', 'kerja', 'berdasarkan', 'usia']",gak filter lowong kerja dasar usia,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-06-04 06:17:20,Terimaksih jobstreet selalu cepat dalam informasi lowongan kerja dan hasil yg di peroleh,terimaksih jobstreet selalu cepat dalam informasi lowongan kerja dan hasil yg di peroleh,terimaksih jobstreet cepat informasi lowongan kerja hasil yg peroleh,"['terimaksih', 'jobstreet', 'cepat', 'informasi', 'lowongan', 'kerja', 'hasil', 'yg', 'peroleh']",terimaksih jobstreet cepat informasi lowong kerja hasil yg oleh,positif,positif,positif,positif
Pengguna Google,5,2024-06-03 23:19:08,Sangat bagus,sangat bagus,bagus,['bagus'],bagus,positif,positif,positif,positif
Pengguna Google,5,2024-06-03 23:16:48,"Terima kasih banyak Jobstreet. Alhamdulillah sampai saat ini saya masih bekerja di perusahaan yg saya lamar melalui Jobstreet. Bahkan saya bisa naik jabatan. Oh ya.. Utk teman2 selalu melakukan update profile, melakukan refresh utk performanya. Menambahkan keahlian, kemampuan, dan pengalaman sesuai dgn performanya masing2. Untuk Jobstreet Terima kasih sudah menjadi wadah dan penghubung antara perusahaan dan pencari kerja. Semoga Berkah. Aamiin.",terima kasih banyak jobstreet alhamdulillah sampai saat ini saya masih bekerja di perusahaan yg saya lamar melalui jobstreet bahkan saya bisa naik jabatan oh ya utk teman2 selalu melakukan update profile melakukan refresh utk performanya menambahkan keahlian kemampuan dan pengalaman sesuai dgn performanya masing2 untuk jobstreet terima kasih sudah menjadi wadah dan penghubung antara perusahaan dan pencari kerja semoga berkah aamiin,terima kasih jobstreet alhamdulillah perusahaan yg lamar jobstreet jabatan oh ya utk teman2 update profile refresh utk performanya keahlian kemampuan pengalaman sesuai dgn performanya masing2 jobstreet terima kasih wadah penghubung perusahaan pencari kerja semoga berkah aamiin,"['terima', 'kasih', 'jobstreet', 'alhamdulillah', 'perusahaan', 'yg', 'lamar', 'jobstreet', 'jabatan', 'oh', 'ya', 'utk', 'teman2', 'update', 'profile', 'refresh', 'utk', 'performanya', 'keahlian', 'kemampuan', 'pengalaman', 'sesuai', 'dgn', 'performanya', 'masing2', 'jobstreet', 'terima', 'kasih', 'wadah', 'penghubung', 'perusahaan', 'pencari', 'kerja', 'semoga', 'berkah', 'aamiin']",terima kasih jobstreet alhamdulillah usaha yg lamar jobstreet jabat oh ya utk teman2 update profile refresh utk performa ahli mampu alam sesuai dgn performa masing2 jobstreet terima kasih wadah hubung usaha cari kerja moga berkah aamiin,positif,positif,positif,positif
Pengguna Google,5,2024-06-03 20:55:27,"Thanks, banyak membantu spane time untuk pencari kerja. Joss, semoga makin jaya.",thanks banyak membantu spane time untuk pencari kerja joss semoga makin jaya,thanks membantu spane time pencari kerja joss semoga jaya,"['thanks', 'membantu', 'spane', 'time', 'pencari', 'kerja', 'joss', 'semoga', 'jaya']",thanks bantu spane time cari kerja joss moga jaya,positif,positif,positif,positif
Pengguna Google,5,2024-06-03 19:25:20,Sangat membantu walauoun sampai dengan saat ini selalu mendapat pesan lamarannya sudah kadaluarsa,sangat membantu walauoun sampai dengan saat ini selalu mendapat pesan lamarannya sudah kadaluarsa,membantu walauoun pesan lamarannya kadaluarsa,"['membantu', 'walauoun', 'pesan', 'lamarannya', 'kadaluarsa']",bantu walauoun pesan lamar kadaluarsa,positif,positif,positif,negatif
Pengguna Google,5,2024-06-03 18:27:35,aplikasi sangat membantu mencari pekerjaan dengn penglman yg sesui trimaksh jobstreet,aplikasi sangat membantu mencari pekerjaan dengn penglman yg sesui trimaksh jobstreet,aplikasi membantu mencari pekerjaan dengn penglman yg sesui trimaksh jobstreet,"['aplikasi', 'membantu', 'mencari', 'pekerjaan', 'dengn', 'penglman', 'yg', 'sesui', 'trimaksh', 'jobstreet']",aplikasi bantu cari kerja dengn penglman yg sesui trimaksh jobstreet,positif,positif,positif,positif
Pengguna Google,1,2024-06-03 17:35:19,SKIP! BANYAK LOKER PALSU,skip banyak loker palsu,skip loker palsu,"['skip', 'loker', 'palsu']",skip loker palsu,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-06-03 16:03:58,Lokernya menarik dan terpercaya,lokernya menarik dan terpercaya,lokernya menarik terpercaya,"['lokernya', 'menarik', 'terpercaya']",lokernya tarik percaya,positif,positif,positif,positif
Pengguna Google,1,2024-06-03 15:27:54,"Aplikasi penipuan inii ,lowongan kerja hoax merugikan pihak yang sedang mencari pekerjaan tolong untuk di perbaiki jangan asal menerima Perushaan bodong ,aplikasi ga baguss bngt masih ada aja perusahaan yang bodong penipuan sukaa mintain duitt ke orang yang melamar nominal nya ckup besar mohon di tindak lanjuti yang perusahan bodong penipuan itu .",aplikasi penipuan inii lowongan kerja hoax merugikan pihak yang sedang mencari pekerjaan tolong untuk di perbaiki jangan asal menerima perushaan bodong aplikasi ga baguss bngt masih ada aja perusahaan yang bodong penipuan sukaa mintain duitt ke orang yang melamar nominal nya ckup besar mohon di tindak lanjuti yang perusahan bodong penipuan itu ,aplikasi penipuan inii lowongan kerja hoax merugikan mencari pekerjaan tolong perbaiki menerima perushaan bodong aplikasi ga baguss bngt aja perusahaan bodong penipuan sukaa mintain duitt orang melamar nominal nya ckup mohon tindak lanjuti perusahan bodong penipuan,"['aplikasi', 'penipuan', 'inii', 'lowongan', 'kerja', 'hoax', 'merugikan', 'mencari', 'pekerjaan', 'tolong', 'perbaiki', 'menerima', 'perushaan', 'bodong', 'aplikasi', 'ga', 'baguss', 'bngt', 'aja', 'perusahaan', 'bodong', 'penipuan', 'sukaa', 'mintain', 'duitt', 'orang', 'melamar', 'nominal', 'nya', 'ckup', 'mohon', 'tindak', 'lanjuti', 'perusahan', 'bodong', 'penipuan']",aplikasi tipu ini lowong kerja hoax rugi cari kerja tolong baik terima perushaan bodong aplikasi ga baguss bngt aja usaha bodong tipu sukaa mintain duitt orang lamar nominal nya ckup mohon tindak lanjut usah bodong tipu,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-03 14:09:53,Isinya penipuan,isinya penipuan,isinya penipuan,"['isinya', 'penipuan']",isi tipu,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-02 19:00:20,"Aplikasi pencarian menurut daerahnya malah acak-acakkan sangat tidak akurat, terus juga banyak loket yang sudah di tutup",aplikasi pencarian menurut daerahnya malah acakacakkan sangat tidak akurat terus juga banyak loket yang sudah di tutup,aplikasi pencarian daerahnya acakacakkan akurat loket tutup,"['aplikasi', 'pencarian', 'daerahnya', 'acakacakkan', 'akurat', 'loket', 'tutup']",aplikasi cari daerah acakacakkan akurat loket tutup,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-01 16:10:48,"G jlas dan g teratur dcari krjaan peternakan yg muncul lowongan,tukang cukur, house keeping dan lain2 g tratur",g jlas dan g teratur dcari krjaan peternakan yg muncul lowongantukang cukur house keeping dan lain2 g tratur,g jlas g teratur dcari krjaan peternakan yg muncul lowongantukang cukur house keeping lain2 g tratur,"['g', 'jlas', 'g', 'teratur', 'dcari', 'krjaan', 'peternakan', 'yg', 'muncul', 'lowongantukang', 'cukur', 'house', 'keeping', 'lain2', 'g', 'tratur']",g jlas g atur dcari krjaan terna yg muncul lowongantukang cukur house keeping lain2 g tratur,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-01 09:36:22,Data bes kok bisa bocor,data bes kok bisa bocor,data bes bocor,"['data', 'bes', 'bocor']",data bes bocor,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-06-01 08:53:37,"Kenapa setelah update, saya menjadi tidak bisa login via apk? tapi via website tidak ada masalah.",kenapa setelah update saya menjadi tidak bisa login via apk tapi via website tidak ada masalah,update login via apk via website,"['update', 'login', 'via', 'apk', 'via', 'website']",update login via apk via website,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-05-31 18:28:24,Terima kasih...,terima kasih,terima kasih,"['terima', 'kasih']",terima kasih,positif,positif,positif,positif
Pengguna Google,5,2024-05-31 12:24:04,Sangat membantu sekali,sangat membantu sekali,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,2,2024-05-31 10:28:16,"Jobstreet maaf banget nih ya saya kasih rating segini, tolong min kalo ngasih konfirmasi ke perusahaan jangan ngadi ngadi, banyak banget sekarang yang bodongnya and interview di ruko ada yang perusahaannya dibandung aja tapi ini di aplikasi ada yang cabngnya di jakarta",jobstreet maaf banget nih ya saya kasih rating segini tolong min kalo ngasih konfirmasi ke perusahaan jangan ngadi ngadi banyak banget sekarang yang bodongnya and interview di ruko ada yang perusahaannya dibandung aja tapi ini di aplikasi ada yang cabngnya di jakarta,jobstreet maaf banget nih ya kasih rating segini tolong min kalo ngasih konfirmasi perusahaan ngadi ngadi banget bodongnya and interview ruko perusahaannya dibandung aja aplikasi cabngnya jakarta,"['jobstreet', 'maaf', 'banget', 'nih', 'ya', 'kasih', 'rating', 'segini', 'tolong', 'min', 'kalo', 'ngasih', 'konfirmasi', 'perusahaan', 'ngadi', 'ngadi', 'banget', 'bodongnya', 'and', 'interview', 'ruko', 'perusahaannya', 'dibandung', 'aja', 'aplikasi', 'cabngnya', 'jakarta']",jobstreet maaf banget nih ya kasih rating gin tolong min kalo ngasih konfirmasi usaha ngadi ngadi banget bodong and interview ruko usaha bandung aja aplikasi cabngnya jakarta,negatif,negatif,negatif,negatif
Pengguna Google,4,2024-05-30 22:04:07,"Saya tidak bisa login di aplikasi jobstreet nya,, mohon bantuan nya kak...",saya tidak bisa login di aplikasi jobstreet nya mohon bantuan nya kak,login aplikasi jobstreet nya mohon bantuan nya kak,"['login', 'aplikasi', 'jobstreet', 'nya', 'mohon', 'bantuan', 'nya', 'kak']",login aplikasi jobstreet nya mohon bantu nya kak,positif,negatif,positif,negatif
Pengguna Google,1,2024-05-30 17:44:08,Kenapa jobstreet sekarang kurang bagus.. Masih bagus yg format lama...,kenapa jobstreet sekarang kurang bagus masih bagus yg format lama,jobstreet bagus bagus yg format,"['jobstreet', 'bagus', 'bagus', 'yg', 'format']",jobstreet bagus bagus yg format,negatif,positif,positif,positif
Pengguna Google,5,2024-05-30 14:36:24,Apk bagus,apk bagus,apk bagus,"['apk', 'bagus']",apk bagus,positif,positif,positif,positif
Pengguna Google,1,2024-05-30 13:36:09,Banyak kadaluarsa nya lowongan kerja,banyak kadaluarsa nya lowongan kerja,kadaluarsa nya lowongan kerja,"['kadaluarsa', 'nya', 'lowongan', 'kerja']",kadaluarsa nya lowong kerja,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-05-30 12:49:06,"Upload cvnya bikin emosi gk bs2,apus akun gw suu",upload cvnya bikin emosi gk bs2apus akun gw suu,upload cvnya bikin emosi gk bs2apus akun gw suu,"['upload', 'cvnya', 'bikin', 'emosi', 'gk', 'bs2apus', 'akun', 'gw', 'suu']",upload cvnya bikin emosi gk bs2apus akun gw suu,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-05-30 10:21:24,great,great,great,['great'],great,positif,positif,positif,positif
Pengguna Google,5,2024-05-30 00:50:41,Cepat dan akurat,cepat dan akurat,cepat akurat,"['cepat', 'akurat']",cepat akurat,positif,positif,positif,positif
Pengguna Google,1,2024-05-29 20:23:11,"Entah aplikasi yang error atau gmna, cuma pas saya search job dengan lokasi Kota semarang tidak muncul sama sekali",entah aplikasi yang error atau gmna cuma pas saya search job dengan lokasi kota semarang tidak muncul sama sekali,aplikasi error gmna pas search job lokasi kota semarang muncul,"['aplikasi', 'error', 'gmna', 'pas', 'search', 'job', 'lokasi', 'kota', 'semarang', 'muncul']",aplikasi error gmna pas search job lokasi kota semarang muncul,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-05-29 13:28:30,Cukup bgt bantu. Satu kata mksh ya jobstreet. Berkat jobstreet saya cepat kerja. Dan dapat posisi yg baik.,cukup bgt bantu satu kata mksh ya jobstreet berkat jobstreet saya cepat kerja dan dapat posisi yg baik,bgt bantu mksh ya jobstreet berkat jobstreet cepat kerja posisi yg,"['bgt', 'bantu', 'mksh', 'ya', 'jobstreet', 'berkat', 'jobstreet', 'cepat', 'kerja', 'posisi', 'yg']",bgt bantu mksh ya jobstreet berkat jobstreet cepat kerja posisi yg,positif,positif,positif,positif
Pengguna Google,5,2024-05-29 10:53:36,Operator produksi dan merawat mesin produksi,operator produksi dan merawat mesin produksi,operator produksi merawat mesin produksi,"['operator', 'produksi', 'merawat', 'mesin', 'produksi']",operator produksi rawat mesin produksi,positif,positif,positif,positif
Pengguna Google,5,2024-05-28 20:54:34,Tidak pernah pakai aplikasi ini,tidak pernah pakai aplikasi ini,pakai aplikasi,"['pakai', 'aplikasi']",pakai aplikasi,positif,negatif,negatif,negatif
Pengguna Google,1,2024-05-28 16:02:45,Banyak penipuan,banyak penipuan,penipuan,['penipuan'],tipu,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-05-28 13:23:54,Good Job,good job,good job,"['good', 'job']",good job,positif,positif,positif,positif
Pengguna Google,1,2024-05-28 13:02:56,Aplikasi payah....!!!!! susah login ga sprti sebelum di up date,aplikasi payah susah login ga sprti sebelum di up date,aplikasi payah susah login ga sprti up date,"['aplikasi', 'payah', 'susah', 'login', 'ga', 'sprti', 'up', 'date']",aplikasi payah susah login ga sprti up date,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-05-28 13:00:13,error mulu,error mulu,error mulu,"['error', 'mulu']",error mulu,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-05-28 03:18:24,"Aplikasi tidak berguna, semua loker expired. Jangan di download!",aplikasi tidak berguna semua loker expired jangan di download,aplikasi berguna loker expired download,"['aplikasi', 'berguna', 'loker', 'expired', 'download']",aplikasi guna loker expired download,negatif,negatif,negatif,negatif
Pengguna Google,2,2024-05-27 23:31:29,tolong di filter lagi bagi perusahaan yang membuka lowongan. saya udah dapet lebih dari 3x lowongan penipuan. thanks,tolong di filter lagi bagi perusahaan yang membuka lowongan saya udah dapet lebih dari 3x lowongan penipuan thanks,tolong filter perusahaan membuka lowongan udah dapet 3x lowongan penipuan thanks,"['tolong', 'filter', 'perusahaan', 'membuka', 'lowongan', 'udah', 'dapet', '3x', 'lowongan', 'penipuan', 'thanks']",tolong filter usaha buka lowong udah dapet 3x lowong tipu thanks,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-05-27 22:32:45,Saya mendapatkan pekerjaan lewat apk ini dan real. Thank jobstreet.,saya mendapatkan pekerjaan lewat apk ini dan real thank jobstreet,pekerjaan apk real thank jobstreet,"['pekerjaan', 'apk', 'real', 'thank', 'jobstreet']",kerja apk real thank jobstreet,positif,positif,positif,positif
Pengguna Google,2,2024-05-27 18:37:49,Lumayan,lumayan,lumayan,['lumayan'],lumayan,negatif,positif,positif,positif
Pengguna Google,2,2024-05-27 12:50:04,Aplikasi nge bug mulu kntl. Bikin kesel orang lagi cari kerja aja.,aplikasi nge bug mulu kntl bikin kesel orang lagi cari kerja aja,aplikasi nge bug mulu kntl bikin kesel orang cari kerja aja,"['aplikasi', 'nge', 'bug', 'mulu', 'kntl', 'bikin', 'kesel', 'orang', 'cari', 'kerja', 'aja']",aplikasi nge bug mulu kntl bikin kesel orang cari kerja aja,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-05-27 12:02:47,"Sudah lebih dari 2 tahun saya mencoba melamar pekerjaan pakai aplikasi ini, dan sudah ratusan kali saya apply, tapi tidak ada satupun yang berhasil, jangankan panggilan kerja, panggilan interview pun tidak ada satupun",sudah lebih dari 2 tahun saya mencoba melamar pekerjaan pakai aplikasi ini dan sudah ratusan kali saya apply tapi tidak ada satupun yang berhasil jangankan panggilan kerja panggilan interview pun tidak ada satupun,2 mencoba melamar pekerjaan pakai aplikasi ratusan kali apply satupun berhasil panggilan kerja panggilan interview satupun,"['2', 'mencoba', 'melamar', 'pekerjaan', 'pakai', 'aplikasi', 'ratusan', 'kali', 'apply', 'satupun', 'berhasil', 'panggilan', 'kerja', 'panggilan', 'interview', 'satupun']",2 coba lamar kerja pakai aplikasi ratus kali apply satu hasil panggil kerja panggil interview satu,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-05-27 11:07:45,Banyak penipu,banyak penipu,penipu,['penipu'],tipu,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-05-27 10:21:19,mantap,mantap,mantap,['mantap'],mantap,positif,positif,positif,positif
Pengguna Google,5,2024-05-27 01:16:28,"pernah kerja di garmen selama 11 th lebih,semoga disini saya diterima di bagian operator cutting🙏apa saja",pernah kerja di garmen selama 11 th lebihsemoga disini saya diterima di bagian operator cuttingapa saja,kerja garmen 11 th lebihsemoga diterima operator cuttingapa,"['kerja', 'garmen', '11', 'th', 'lebihsemoga', 'diterima', 'operator', 'cuttingapa']",kerja garmen 11 th lebihsemoga terima operator cuttingapa,positif,positif,positif,positif
